Cust_ID,Age,BillAmt_Product,BillAmt_Service,BillAmt_Pre,Vintage
66124,46,66218.49,43946.21,41155.74,7
62509,38,31910.05,17149.85,21199.17,5
89916,57,72812.39,35148.93,50149.98,5
50555,44,54425.45,17961.79,20326.84,2
39778,36,41549.4,17465.96,28162.8,5
77554,63,76841.13,42218.89,57328.84,7
62327,34,33060.34,16004.56,25682.56,5
71701,51,76888.31,39808.84,59156.59,5
32411,26,15915.81,3829.93,11495.35,1
36249,28,8626.75,4382.19,13997.08,1
75849,55,93384.07,32272.52,46618.35,7
31873,27,10423.03,2704.14,13304.53,1
78166,64,79508.16,47517.13,58103.43,6
22579,28,13186.23,4871.27,10206.61,1
74536,52,93675.2,31783,63249.26,6
77940,62,89495.63,40949.12,53733.15,6
59489,33,49404.37,19021.85,21723.1,2
32539,26,9898.85,3679.44,14750.82,1
61688,43,54986.6,14305.23,30797.6,5
36491,28,6636.1,2576.33,13387.11,1
80812,49,71315.26,44951.19,69364.8,5
89551,62,86676.86,31489.71,58676.5,7
65115,35,27915.98,15942.3,30623.52,5
91494,65,66574,43912.52,42729.55,7
72472,65,88310.11,33459.16,60419.77,7
39743,35,26822.87,12671.75,29817.13,3
48026,41,31474.78,17150.15,30000.69,4
25890,27,15169.46,4393.18,13078.97,1
41162,37,51873.99,17450.7,24835.27,4
83177,65,95826.29,30363.65,58707.18,5
30267,25,13231.98,3152.66,10906.73,1
76500,63,89923.27,35185.65,62840.37,7
20500,26,17349.45,3000.46,12296.31,1
72603,63,81334.35,44226.6,52960.57,7
35032,25,19399.71,2727.4,10123.31,1
46936,39,32118.93,12696.14,32618.12,5
91821,57,91365.29,34076.9,55055.23,5
37451,28,5897.28,4833.51,10805.53,1
74785,46,72908.98,44228.31,61191.7,5
41447,42,59867.87,14519.83,25265.78,5
78577,47,74593.11,31715.06,62124.36,7
67810,60,76951.07,35253.75,63043.3,8
70478,62,83789.68,48021.45,49642.44,8
76718,52,82437.12,40921.72,58027.62,8
76984,59,87143.89,36818.62,57770.2,6
60234,41,54199.96,13447.04,28564.75,2
61374,38,59998.56,19465.16,39755.02,3
77234,47,79447.02,38539.45,60616.81,5
27896,29,13513.36,3935.35,13956.63,1
55215,40,25531.58,12840.94,26193.25,4
78770,47,83543.69,36319.02,62253.44,7
90514,48,74330.62,39517.85,48606.06,6
91841,62,82650.04,39249.88,51817.99,7
57085,45,48034.63,18982.19,29883,3
62945,32,41025.44,13932.14,34605.59,3
68457,60,78631.64,39745.02,70035.61,7
44619,40,35138.71,19677.06,27890.33,4
78990,55,65578.9,40111.64,62992.09,6
29711,28,5704,4298.98,12838.96,1
74977,49,80754.73,38658.52,59962.63,5
91657,49,74437.5,47691.53,67528.61,5
70345,49,94916.3,47837.57,60382.29,8
72838,45,92416.74,31526,57060.66,5
64864,42,40616.14,19655.88,29564.67,5
19659,25,16534.4,3141.62,12668.75,1
43922,31,41781,12402.11,31717.27,4
41552,32,50696.57,13864.62,38696.52,3
47120,37,28814.66,19751.85,28789.96,5
83897,50,91549.28,35135.64,58534.02,7
76662,58,92103.81,44857.63,68307.8,5
78351,50,85908.58,43035.39,44226.48,6
28655,25,6372.01,3381.85,13040.55,1
24130,27,14097.38,3046.88,13691.09,1
85740,52,74254.26,30066.53,51201.64,6
13634,27,12681.73,4649.21,10339.23,1
75261,49,66550.74,44841.76,65355.92,6
63630,35,39045.27,14570.02,24823.01,4
29365,28,19362.97,3441.71,13598.62,1
79481,61,87925.52,42695.12,49343.97,7
68762,60,93030.1,49725.3,52355.12,5
24320,26,19717.3,2711.21,14081.52,1
60230,42,58429.47,17941.28,34553.17,4
72059,54,91570.83,44665.52,44812.92,8
69977,53,87374.31,36714.67,52824.38,7
50738,33,38476.29,15251,32878.73,4
14824,29,15916.73,4261.55,13535.46,1
81767,46,81854.4,39812.76,69561.86,8
89304,45,70901.38,39028.97,48745.71,6
54309,40,59162.15,16274.99,25865.33,4
59310,36,39022.27,15950.5,30869.46,5
47027,45,30721.4,17802.85,38599.42,4
61993,43,56064.47,16357.3,22837.59,2
35422,28,13581.48,3101.83,14613.1,1
87130,58,76173.03,39979.08,59670.5,6
25172,29,7226.99,3470.92,12590.7,1
58095,39,25499.85,19628.53,25592.36,5
52855,35,39542.91,14729.43,24097.57,3
61731,42,47927.57,19747.24,30142.11,3
43637,40,38675.25,18209.91,30240.02,4
28218,25,17084.96,4995.5,12351.41,1
54895,41,54324.59,13195.57,33651.26,4
28384,29,17582.12,3366.66,10674.13,1
27129,28,16475.56,4402.77,12417.37,1
36033,26,6296.07,4874.67,14318.41,1
48729,38,39476.34,12083.58,36633.02,5
89379,61,83747.48,47844.39,51558.74,5
33298,28,16521.25,3838.95,10221.35,1
67224,60,90802.88,31234.73,62903.06,7
54873,38,49706.77,15831.56,21120.14,5
79445,60,68493.38,38432.63,67566.82,6
90375,53,98056.53,34383.85,54919.21,7
86523,50,71906.44,46150.44,41314.67,7
44714,33,50930.64,16293.03,24307.13,4
16117,29,16045.81,4226.53,13860.55,1
58036,37,57638.56,14768.15,29572.39,4
41491,41,26318.78,16825.21,33517.46,4
12584,29,14636.43,3420.97,10331.32,1
82572,45,95171,45431.69,46776.91,7
65670,31,40319.04,14652.68,31458.11,3
42854,41,39512.82,18635.67,37116.62,2
24437,25,8582.53,4002.3,12274.48,1
24345,26,19038.27,3131.29,12804.02,1
14670,25,15672.95,3680.42,12796.23,1
47075,38,41566.78,18828.48,21367,5
67449,65,91670.48,40609.7,52928.75,6
15027,27,16542.51,3531.92,14656.37,1
35655,25,19771.54,4704.03,10571.98,1
29557,29,11940.05,2606,14193.35,1
46796,41,30952.68,12081.71,25005.78,5
33942,29,17496.03,3473.47,13576.18,1
88740,56,65085.01,36255.68,59789.28,5
59478,31,42873.78,19101.73,35050.37,2
52948,32,49159.42,18317.73,36700.26,5
51261,36,40375.42,14857.04,25409.57,5
86930,57,65747.18,43648.43,69889.43,6
48347,43,58949.26,14485.07,38797.52,5
88404,51,77809.96,47158.04,60769.99,6
86763,49,96371.49,34092.51,44379.4,6
25305,26,16477.34,2836.91,14632.12,1
33770,25,10218.82,4445.49,14200.84,1
32559,25,18579.77,3102.03,13250.7,1
32523,29,7427.48,4420.89,12918.11,1
83974,54,72592.77,43559.23,57559.33,7
65626,36,26185.52,17953.63,26372.69,5
41001,40,56549.5,13552.91,25318.29,2
50759,44,36340.03,14238.92,29267.21,4
48715,35,40758.13,13460.04,31112.73,2
83265,62,99049.55,44067.08,40654.21,5
58324,41,36144.38,16767.96,38031.76,2
71165,50,83530.54,44589.62,66250.75,7
31984,29,15447.73,3057.15,10273.53,1
62189,42,56319.63,17575.24,38544.72,5
65168,41,54031.99,12684.91,23323.54,4
50427,30,34057.3,16579.01,21490,5
25332,28,11822.59,3233.59,13750.76,1
66334,62,87089.79,30176.32,55863.47,8
59427,35,40756.06,13669.94,23654.37,2
58496,38,43598.25,13356.48,23602.33,3
46466,31,56578.73,12923.93,35798.59,3
28977,27,8330.57,4519.3,10305.49,1
42468,43,58683.08,14838.51,32695.07,2
75095,56,79399.91,46218.1,43811.1,5
71781,62,66855.39,30662.33,47062.59,8
48647,43,54245.07,15741.95,33032.28,3
40870,40,38179.51,16846.63,36299.66,3
40541,43,44459.62,17438.4,34973.33,4
32902,28,12097.33,3309.94,10328.13,1
55144,36,47990.89,19155.71,31643.34,4
45700,34,36566.42,14479.01,21441.08,3
22401,27,19645.99,3464.16,10172.7,1
75157,60,65823.61,31941.97,48603.23,7
24439,25,8159.18,4200.95,11336.31,1
40589,35,40874.51,15398.37,35626.46,3
21447,25,9914.39,3399.17,14600.32,1
66505,58,95299.74,30788.74,62667.24,8
52407,43,39739.39,19841.24,25493.2,2
21234,27,7763,3713.2,11335.45,1
91606,59,91301.67,40100.63,46974.64,5
51192,32,26058.69,17823.69,39214.43,3
13802,29,9592.37,3691.05,13946.94,1
14109,28,17468.37,3377.69,14255.41,1
49780,33,52857.49,13198.69,24213.21,2
56852,38,46493.02,18131.99,33493.72,3
13852,26,6306.59,3627.54,14056.34,1
89636,62,96355.95,31834.54,66225.61,8
69071,62,89840.55,35853.82,51627.85,8
75790,65,73240.93,31355.2,64948.27,6
12639,26,19690.2,3415.34,12612.67,1
37477,28,14837.03,3819.53,11864.59,1
52652,45,26365.05,19784.8,36876.48,5
82981,58,84846.93,41931.45,66202.49,6
72742,56,70281.82,43159.17,52697.47,6
73220,59,93650.75,38731.12,49590.85,8
28745,25,9399.72,3163.39,13087.09,1
55274,39,45931.54,12102.03,34966.14,2
55458,41,37895.07,15024.81,32694.71,4
45710,30,46525.92,18407.72,26188.25,2
61137,42,57820.05,19249.49,21962.09,2
59953,30,30159.64,18787.91,28457.54,3
59351,36,31934.25,13043.86,32611.14,5
35558,29,18772.18,2798.05,11744.68,1
56293,38,45715.81,19225.1,27236.13,5
60278,44,33293.39,14548.52,38231.19,5
34721,25,7148.27,3298.81,10317.82,1
25573,26,14183.82,4318.9,11710.07,1
23818,25,15583,3375.54,14069.21,1
90483,45,76559.52,35423.38,53434.65,7
87649,64,74235.96,34912.13,50523.25,7
59541,35,37995.32,15864.26,24596.22,2
15770,28,13196.07,3562.62,12176.42,1
86509,52,78041.48,38666.49,52560.56,5
90700,62,80340.01,33547.46,42072.62,7
25658,28,12195.31,4028.15,13484.42,1
15066,28,13728.61,3811.04,13329.36,1
14483,28,14219.9,2961.06,13023.21,1
25291,28,14493.61,4450.85,10177.98,1
61423,42,34886.09,19052.75,32358.18,4
46609,30,31205.51,16823.8,33440.67,4
73906,45,98684.58,43308.56,61422.81,8
33379,28,12309.91,2677.39,11504.03,1
53511,39,57578.7,17471.49,27342.71,3
74475,63,96260.77,38405.11,59065.6,8
24244,28,16494.47,4851.05,11306.33,1
29417,25,5857.07,3933.22,12015.94,1
90879,45,74810.37,35966.25,60806.16,5
14888,27,17231.02,4611.53,12436.53,1
37958,26,15026.57,3849.43,11314.73,1
61116,44,39782.65,18803.05,35346.76,4
57944,30,42104.14,17260.98,26680.93,2
24904,27,19963.69,4297.74,10551.49,1
19758,28,18355.87,2738.47,10271.7,1
36616,29,19606.86,3761.14,11081.83,1
47204,33,40890.96,12019.9,36627.57,2
76944,48,66519.18,45807.69,67958.12,5
88889,56,83415.66,47702.08,44783.15,8
50978,30,43139.98,12070.22,33373.36,5
43062,31,53243.34,12151.29,37714.65,5
25135,28,11574.99,4488.69,11455.64,1
31287,28,6026.07,4794.99,14970.09,1
69908,54,91764.61,44605.81,44824.76,8
55742,37,29675.52,15423.13,26337.68,4
46218,34,46726.04,16041.31,37087.15,3
75113,50,85767.88,38173.3,42321.96,7
60887,39,31213.59,19928.46,31902.57,5
64590,41,43292.85,19707.6,31654.3,5
48703,39,38420.45,17765.89,26974.15,4
35960,27,14088.86,3559.4,12170.06,1
35210,26,9082.21,4979.11,13581.5,1
57623,38,55038.26,18927.09,32937.29,5
28402,27,18396.98,4621.73,11372.25,1
47373,44,42462.45,13418.74,32757.17,4
76839,47,77362.95,40093.05,41330.11,8
85029,53,69145.12,36588.99,53804.83,5
69469,55,66033.57,46992.89,69793.97,5
30500,29,9905.78,3133.35,12068.34,1
21378,27,6432.08,3005.12,13528.67,1
32808,25,9138.03,2854.34,14682.75,1
33476,27,18177.39,3080.84,11490.7,1
41273,45,32239.37,12132.57,37892.91,2
39838,41,39395.32,17073.42,33711.39,4
83727,52,74060.34,36715.84,54672.1,5
16944,28,19991.09,5027.2,13179.39,1
47037,32,51125.7,12133.66,39502.7,2
37081,28,11279.74,2673.46,12478.03,1
73149,61,77663.71,31462.09,60889.21,5
18546,27,8706.3,4947.27,11228.03,1
90954,50,71820.04,46351.31,47711.24,8
67388,47,73000.49,41452.71,67804.47,8
90616,53,85014.49,34552.71,69666.31,7
25477,28,6514.75,3791.5,14153.73,1
88951,58,89101.9,37769.94,63655.46,8
48524,35,31139.51,18016.18,36618.41,5
25620,27,12994.95,4119.79,11309.68,1
39343,45,56338.63,15993.99,20853.46,4
54475,38,59291.16,17007.14,34709.75,2
58066,42,36207.24,16265.73,21524.93,4
63628,34,47971,19744.66,39403.76,3
31595,25,7453.18,4132.41,12018.5,1
62893,33,34127.54,12034.6,23209.82,3
34890,25,11043.67,4858.57,14273,1
15055,29,7507.76,4991.79,13735.96,1
26266,27,10725.48,3923.64,14978.69,1
42234,33,33919.14,12846.8,28878.21,3
21466,29,12655.22,5042.37,11211.99,1
28685,29,5396.66,4648.17,14999.1,1
45327,38,41384.5,19124.5,37734.16,3
73473,52,78276.72,45366.37,68427.53,8
26377,29,17416.61,3970.07,10454.58,1
24261,25,9470.04,4959.73,14900.44,1
39209,35,25941.24,18457.67,33915.12,2
72296,60,90866.84,38941.93,52753.15,6
80060,57,65908.75,40994.28,51400.29,6
85874,61,78287.17,35534.76,49325.91,8
85623,61,89482.96,40856.22,43605.55,8
80656,60,97961.36,40070.03,61033.89,8
83827,63,95821.69,43617.94,53904.34,8
42836,36,56231.99,12565.71,24238.18,3
43686,31,55169.28,17001.06,36560.81,2
61397,31,46190.49,12401.37,35061.99,4
27976,28,12699.07,3773.85,11924.87,1
36870,27,7328.32,4325.12,13052.42,1
14304,27,18977.44,4588.37,12884.31,1
50924,43,34887.12,14242.27,21117.24,5
63512,39,32026.19,19601.04,29676.04,5
66855,47,74429.64,36899.21,40629.98,5
32759,25,8179.11,3715.47,10720.44,1
37316,26,14470.56,3955.77,14399.28,1
75272,62,78460.05,38862.73,60573.58,7
17245,28,18341,2559.54,11510.51,1
80520,46,90888.12,41962.98,54421.34,5
20126,28,8597.43,2673.88,13091.37,1
14942,25,8624.34,4877.01,14170.5,1
37057,27,8123.01,3969.42,10992.07,1
70883,60,78098.92,34549.38,59672.67,8
52642,34,33975.77,19201.21,32280.64,5
69460,47,66306.43,48965.09,43750.96,5
69734,58,97910.15,44784.36,49500.24,7
77274,56,91924.5,39435.68,60379.47,8
43567,42,51109.28,17726.61,37355.76,3
43395,32,40570.96,15199.67,26358.12,5
24789,29,8849.3,4100.61,12870.41,1
19326,26,10842.56,3633.72,12910.51,1
15816,27,10051.85,2565.99,10844.13,1
67880,53,87726.14,46420.72,68011.85,8
74703,59,86842.42,46815.65,57347.63,6
47678,35,46272.09,19323.76,29174.64,3
28722,28,16677.59,3969.29,12617.27,1
29023,27,10667.47,4786.59,13060.24,1
90564,55,96574.26,35932.87,40692.76,5
77309,51,72076.06,37446.29,60711.42,8
61545,40,38689.45,13386.64,38810,5
41521,40,46069.48,16226.87,31707.03,5
61445,45,56093.53,15433.54,34892.17,5
79723,55,80136.26,40672.85,55095.04,8
18816,28,9983.12,4027.12,12660.57,1
66656,59,87686.22,34323.39,64073.53,6
90634,64,66009.97,34129.44,41383.91,5
80868,64,68099.79,42713.65,63096.46,5
69275,65,80350.41,30954.38,55651.42,7
62821,45,43350.11,14354.21,33906.15,5
39262,41,37024.29,15637.02,31895.91,4
80167,64,72554.75,41968.03,42072.4,7
40846,43,37313.46,13820.37,21486.06,5
48154,37,31648.93,15561.86,31817.77,3
43609,31,52424.39,12876.69,21934.24,3
25273,29,19481.35,3371.35,12012.42,1
28248,27,18374.75,4845.08,14738.99,1
27375,26,13790.73,4743.5,14122.71,1
34647,29,5830.74,3155.69,12678.76,1
73942,46,87292.33,44148.18,45974.27,8
81486,51,67129.57,35431.09,57759.53,6
33197,28,6999.65,3364.73,11252.18,1
12410,28,9820.6,4753.84,10471.84,1
47633,41,41935.74,16912.72,20422.91,5
53966,41,55573.5,15145.54,35882.05,2
47702,38,40020.13,16064.36,32184.51,2
87120,51,80688.81,33241.31,69984.84,6
40449,41,36276.62,13743.88,26428.64,3
18804,25,19725.02,4919.69,13402.29,1
86514,49,87287.75,38278.55,57306.4,5
75982,45,81010.55,43766.14,42966.36,8
64715,33,53953.47,15638.48,30109.86,3
86459,57,91310.49,43587.58,63108.71,7
31356,27,15845.25,3710.92,13441.59,1
75708,54,94120.71,40216.97,45068.77,7
43822,40,27801.23,18443.45,26681.82,3
76532,62,96022.3,33403.62,58041.83,8
78117,60,66315.68,40841.94,60800.84,8
45960,42,42294.22,16623.32,33833.96,5
77710,54,84175.54,39260.11,64768.63,7
46399,36,55319.71,15819.97,21230.78,5
57274,44,37143.1,19531.33,27284.46,5
52786,41,29832.58,13787.24,35454.66,3
65533,38,56362.29,19555.09,33578.13,5
50593,32,40072.4,15201.32,30789.4,3
56726,45,36304.11,12502.59,28164.98,4
19569,29,8061.25,5009.3,11680.05,1
27897,28,14264.13,3236.88,13133.38,1
21661,25,5451.32,3741.59,10787.14,1
58827,30,47092.97,16998.63,35549.2,4
12369,26,19858.59,3689.8,12940.7,1
29617,29,16131.31,3786.32,12219.49,1
77956,52,84045.48,49038.52,63591.54,6
62065,44,35581.48,13466.01,27975.48,4
56450,44,45027.27,19313.09,37813.15,4
75107,63,84941.93,44833.73,53100.53,6
23086,28,10125.24,2921.55,11750.74,1
32430,26,13068.96,3043.84,10133.43,1
70337,64,81152.56,33692.99,50392.32,7
53389,42,49216.33,18498.64,21744.19,3
55999,44,34770.68,19516.56,34117.03,5
83707,46,72676.81,48228.99,49403.85,7
58530,33,59414.43,16343.42,23685.7,5
35703,25,13469.82,4943.23,13824,1
89450,46,70264.65,42090.62,56764.33,5
18243,26,7433.34,4393.42,13248.61,1
78255,61,65300.38,38147.47,50392.57,6
54632,32,29572.16,15861.63,24357.93,5
59009,40,46152.11,17206.37,40044.28,2
40906,40,26623.23,12392.65,32601.74,3
53564,36,47600.23,12555.47,25206.76,4
47341,34,35578.5,18789.73,27643.61,3
16384,29,17442.73,3577.99,10122.29,1
30980,28,8896.63,3051.52,12688.37,1
80504,53,89839.65,41245.94,65603.92,5
42465,39,38223.72,18509.89,33818.14,2
61880,30,57935.28,18693.46,36269.76,2
64061,33,35021.76,15224.1,31590.18,4
36043,26,8530.76,4597.48,11678.52,1
53093,30,56347.97,16802.51,23823.22,2
18623,25,16897.27,4788.87,10503.44,1
28644,29,12821.6,4950.93,14205.32,1
83963,54,93132.18,30264.03,56391.67,8
12052,27,15131.51,3253.98,11272.04,1
83166,55,92145.14,44289.28,65779.57,5
43012,40,33366.14,16763.11,37439.56,2
63732,34,45504.88,15552.96,35910.85,5
48432,41,41231.95,13891.16,23820.98,4
37313,28,10441.94,4969.28,10687.65,1
29625,26,18086.85,4855.72,10409.07,1
90190,45,76617.95,48136.73,41253.88,5
89015,52,75165.5,44305.07,40316.43,8
14846,27,6934.94,3432.62,15071.9,1
18930,25,18977.43,4991.02,12925.41,1
48570,41,52168.04,19862.53,23791.02,3
30689,28,6691.06,4667.75,11656.56,1
73514,63,69153.58,32232.74,68530.52,7
18542,29,13308.49,4985.8,14760.98,1
18126,26,14386.34,3805.96,14877.03,1
68272,56,85586.68,34282.08,44769.67,7
14625,28,5350.96,3344.18,13270.66,1
36317,27,17916.2,4800.51,11551.54,1
28296,26,17020.76,4052.5,13413.93,1
80085,56,66648.32,43314.48,64187.31,5
24621,27,13971.32,3616.69,12795.55,1
67996,51,78243.42,36661.32,65904.29,8
68968,51,99739.39,42211.05,54208.44,5
89856,55,99902.3,32771.03,59385.38,6
48460,31,32828.7,13163.78,36293.42,3
58726,33,46895.29,14568.87,24969.18,3
53121,38,25627.09,12838.76,25520.56,2
19618,25,11906.89,3053.31,13975.65,1
29208,29,7920.97,4393.92,13619.9,1
70173,53,74796.2,43920.91,43195.95,8
36963,27,6712.48,3712.43,12129.62,1
82241,57,69715.45,37902.58,43996.41,5
57018,43,57888.21,16539.94,27460.4,5
89713,60,83517.77,50027.51,48289.12,8
12856,28,12145.86,4781.72,12186.14,1
70165,48,91007.9,46100.41,42633.85,8
14872,29,5568.63,4204.57,14865.53,1
33155,28,19520.09,4472.14,14460.92,1
67907,61,99549.42,39903.6,67588.68,5
36663,29,6773.33,4972.79,13682.79,1
34636,28,18767.49,3524.69,14945.83,1
75402,52,71629.99,31331.55,57058.85,8
63343,36,44104,17215.83,28581.91,4
41650,31,49708.52,13027.68,36711.78,4
85308,65,75647.69,34508.45,43891.71,6
65053,39,27402.23,17484.52,20750.58,2
86959,51,87613.2,31843.41,45952.86,6
18023,29,14692.1,4342.02,11426.18,1
79213,49,89793.13,46435.21,50940.74,7
25711,25,18674.61,4520.97,14758,1
24540,25,10736.55,4420.08,14684.48,1
23936,26,8167.99,3286.29,10523.99,1
89623,57,77553.62,33496.58,67621.49,5
18170,25,11839.93,4974.64,14639.71,1
66851,52,89128.75,35009.36,55983.93,8
48797,36,36933.79,19324.72,20189.35,3
54937,38,46012.1,12359.48,29478.79,5
49575,41,46997.38,16444.32,20758.85,2
62196,30,30220.66,13689.95,21635.43,4
36630,28,10943.36,4483.35,12161.62,1
40459,36,26898.34,19951.95,38548.32,5
70645,58,69257.35,45281.14,49347.79,7
92019,26,5937.66,13.52,46832.92,1
77451,52,68595.36,40205.43,59442.22,5
60003,34,42634.59,13690.37,22114.31,3
63953,31,28414.06,12814.69,27688.44,5
61552,38,34524.13,16089.58,29780.51,4
74464,55,67063.32,49548.5,59329.82,5
87883,52,73384.19,44203.83,49519.71,7
21622,28,15427.77,4965.71,14881.89,1
12545,26,12434.78,3543.75,12764.1,1
37368,29,19711.69,3407.67,11531.81,1
33409,29,6537.4,4018.38,12077.26,1
44578,32,54764.73,18656.24,34183.73,2
74894,46,98498.89,47115.77,58460,7
39937,30,50270.32,17061.57,39785.46,2
63058,33,30747.02,19573.04,24165.52,2
49629,37,38502.1,13313.32,39095.1,3
85343,53,73253.65,33643.3,63184.56,6
73604,62,73208.25,31083.89,40512.64,5
38618,28,13217.17,3662.67,11239.65,1
81480,48,97685.21,46974.46,50751.54,5
84434,56,82294.58,45036.05,48118.49,6
29479,28,18962.5,3347.53,14499.17,1
50335,35,46846.3,12943.08,36505.04,4
78742,46,78227.83,42133.17,68075.5,6
25617,26,13923.57,3454.85,10543.39,1
89312,50,99683.99,36282.45,59741.45,5
86899,52,74297.07,31248.88,49679.22,7
15644,26,11794.9,4594.79,10202.82,1
63672,39,27173.15,12583.72,24811.97,2
13190,25,12250.3,4965.3,13725.35,1
83473,47,74535.92,32052.26,42963.15,5
50513,45,59344.19,16358.93,22739.01,2
71164,58,80667.5,48361.32,43849.79,5
21738,29,12198.75,2654.98,13726.39,1
58797,43,44898.33,16246.32,24076.35,4
74013,50,93879.14,32856.09,57465.53,7
32425,29,7479.39,2815.18,11430.48,1
88730,61,73912.56,38961.59,43180.56,6
45474,30,25137.62,13335.13,29561.22,3
60460,45,30178.92,18840.17,24225.25,3
42242,43,47350.32,16313.19,35402.91,4
27432,25,16728.98,3297.85,13074.21,1
51548,42,51038.29,15713.08,25866.78,2
44481,41,41367.53,14312.49,23121.42,2
19615,29,17419.31,4115.55,13141.91,1
34713,28,17124.11,3796.45,14548.3,1
13603,26,18027.41,4326.11,10536.62,1
90771,49,79139.55,43351.6,60137.97,8
23758,28,6566.3,3144.57,10262.48,1
62151,31,55442.56,17168.77,31802.1,3
43618,35,31609.17,12208.62,37336,5
33273,25,7967.81,4326.83,12524.2,1
63358,42,26761.42,19962.67,34994.84,5
22595,28,15032.06,4470.4,10106.73,1
12890,27,9802.66,3355.51,11025.51,1
87751,57,91970.21,37086.18,55665.29,7
62734,33,55529.46,14677.35,33706.39,2
80615,61,75581.17,31198.32,54818.83,7
36153,26,13969.7,2539,13838.1,1
34297,28,14008.17,3363.35,11654.78,1
22763,25,17420.14,3250.94,11404.56,1
65745,32,39479.25,12418.45,27275.41,2
47355,30,30663.87,12190.71,24285.96,4
50258,38,56347.63,18867.27,24751.98,4
44974,36,43372.6,14020.27,30600.42,3
49112,32,52028.41,19602.68,25547.92,3
41198,30,53788.82,15309.39,38646.07,3
